experiment_id,cutoff_k,evaluation_depth,same_ranking_cutoff,embedding_model,chunk_size,chunk_overlap,chunk_unit,chunk_count,index_was_rebuilt,id,question,ground_truth_type,question_type,provider,expected_document_1,expected_document_2,expected_documents,retrieved_doc_ids,retrieved_chunk_ids,retrieved_titles,retrieved_scores,top_1_doc_id,top_3_doc_ids,top_5_doc_ids,top_10_doc_ids,first_expected_rank_1,first_expected_rank_2,first_expected_ranks,hit_at_k,any_hit_at_k,all_hit_at_k,reciprocal_rank,unique_doc_count,duplicate_chunk_count,duplicate_ratio,max_same_doc_occupancy,max_same_doc_occupancy_ratio,retrieved_chunk_count,retrieved_character_count,approximate_token_count,retrieval_latency_depth10_ms
top_k_openai_1024_128,5,10,True,text-embedding-3-small,1024,128,character,483,False,eval_019,I need to check whether a network path inside a VPC can reach a destination before changing security groups. Which AWS tool document applies?,single,single-conceptual,aws,aws_vpc_reachability_analyzer,,aws_vpc_reachability_analyzer,aws_eks_auto_mode_troubleshooting|aws_vpc_reachability_analyzer|aws_ec2_autoscaling_health_checks|aws_rds_troubleshooting|aws_eks_auto_mode_troubleshooting,aws_eks_auto_mode_troubleshooting::0021|aws_vpc_reachability_analyzer::0000|aws_ec2_autoscaling_health_checks::0002|aws_rds_troubleshooting::0008|aws_eks_auto_mode_troubleshooting::0022,Troubleshoot EKS Auto Mode|Troubleshoot reachability issues using Reachability Analyzer|About the health checks for your Auto Scaling group|Troubleshooting for Amazon RDS|Troubleshoot EKS Auto Mode,0.856959|0.940274|0.997758|1.008584|1.037762,aws_eks_auto_mode_troubleshooting,aws_eks_auto_mode_troubleshooting|aws_vpc_reachability_analyzer|aws_ec2_autoscaling_health_checks,aws_eks_auto_mode_troubleshooting|aws_vpc_reachability_analyzer|aws_ec2_autoscaling_health_checks|aws_rds_troubleshooting|aws_eks_auto_mode_troubleshooting,aws_eks_auto_mode_troubleshooting|aws_vpc_reachability_analyzer|aws_ec2_autoscaling_health_checks|aws_rds_troubleshooting|aws_eks_auto_mode_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_ec2_autoscaling_health_checks|aws_rds_troubleshooting|aws_rds_troubleshooting,2,,aws_vpc_reachability_analyzer:2,1,1,1,0.5,4,1,0.2,2,0.4,5,5118,1280,134.174
top_k_openai_1024_128,10,10,True,text-embedding-3-small,1024,128,character,483,False,eval_019,I need to check whether a network path inside a VPC can reach a destination before changing security groups. Which AWS tool document applies?,single,single-conceptual,aws,aws_vpc_reachability_analyzer,,aws_vpc_reachability_analyzer,aws_eks_auto_mode_troubleshooting|aws_vpc_reachability_analyzer|aws_ec2_autoscaling_health_checks|aws_rds_troubleshooting|aws_eks_auto_mode_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_ec2_autoscaling_health_checks|aws_rds_troubleshooting|aws_rds_troubleshooting,aws_eks_auto_mode_troubleshooting::0021|aws_vpc_reachability_analyzer::0000|aws_ec2_autoscaling_health_checks::0002|aws_rds_troubleshooting::0008|aws_eks_auto_mode_troubleshooting::0022|aws_rds_troubleshooting::0003|aws_rds_troubleshooting::0002|aws_ec2_autoscaling_health_checks::0003|aws_rds_troubleshooting::0006|aws_rds_troubleshooting::0020,Troubleshoot EKS Auto Mode|Troubleshoot reachability issues using Reachability Analyzer|About the health checks for your Auto Scaling group|Troubleshooting for Amazon RDS|Troubleshoot EKS Auto Mode|Troubleshooting for Amazon RDS|Troubleshooting for Amazon RDS|About the health checks for your Auto Scaling group|Troubleshooting for Amazon RDS|Troubleshooting for Amazon RDS,0.856959|0.940274|0.997758|1.008584|1.037762|1.050321|1.061725|1.082142|1.087378|1.095944,aws_eks_auto_mode_troubleshooting,aws_eks_auto_mode_troubleshooting|aws_vpc_reachability_analyzer|aws_ec2_autoscaling_health_checks,aws_eks_auto_mode_troubleshooting|aws_vpc_reachability_analyzer|aws_ec2_autoscaling_health_checks|aws_rds_troubleshooting|aws_eks_auto_mode_troubleshooting,aws_eks_auto_mode_troubleshooting|aws_vpc_reachability_analyzer|aws_ec2_autoscaling_health_checks|aws_rds_troubleshooting|aws_eks_auto_mode_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_ec2_autoscaling_health_checks|aws_rds_troubleshooting|aws_rds_troubleshooting,2,,aws_vpc_reachability_analyzer:2,1,1,1,0.5,4,6,0.6,5,0.5,10,10237,2559,134.174
top_k_openai_1024_128,1,10,True,text-embedding-3-small,1024,128,character,483,False,eval_021,A Service shows no ready backends after a rollout and the Pods report readiness probe failures. Which two documents should be used together?,multi,multi-document,kubernetes,k8s_liveness_readiness_startup_probes,k8s_debug_services,k8s_liveness_readiness_startup_probes|k8s_debug_services,k8s_liveness_readiness_startup_probes,k8s_liveness_readiness_startup_probes::0018,Configure Liveness Readiness and Startup Probes,0.842577,k8s_liveness_readiness_startup_probes,k8s_liveness_readiness_startup_probes|k8s_liveness_readiness_startup_probes|k8s_horizontal_pod_autoscaling,k8s_liveness_readiness_startup_probes|k8s_liveness_readiness_startup_probes|k8s_horizontal_pod_autoscaling|k8s_debug_running_pod|k8s_debug_running_pod,k8s_liveness_readiness_startup_probes|k8s_liveness_readiness_startup_probes|k8s_horizontal_pod_autoscaling|k8s_debug_running_pod|k8s_debug_running_pod|k8s_liveness_readiness_startup_probes|k8s_debug_pods|k8s_liveness_readiness_startup_probes|k8s_debug_running_pod|k8s_liveness_readiness_startup_probes,1,OUT,k8s_liveness_readiness_startup_probes:1|k8s_debug_services:OUT,1,1,0,1.0,1,0,0.0,1,1.0,1,1024,256,126.43
top_k_openai_1024_128,3,10,True,text-embedding-3-small,1024,128,character,483,False,eval_021,A Service shows no ready backends after a rollout and the Pods report readiness probe failures. Which two documents should be used together?,multi,multi-document,kubernetes,k8s_liveness_readiness_startup_probes,k8s_debug_services,k8s_liveness_readiness_startup_probes|k8s_debug_services,k8s_liveness_readiness_startup_probes|k8s_liveness_readiness_startup_probes|k8s_horizontal_pod_autoscaling,k8s_liveness_readiness_startup_probes::0018|k8s_liveness_readiness_startup_probes::0019|k8s_horizontal_pod_autoscaling::0014,Configure Liveness Readiness and Startup Probes|Configure Liveness Readiness and Startup Probes|Horizontal Pod Autoscaling,0.842577|0.874504|0.886654,k8s_liveness_readiness_startup_probes,k8s_liveness_readiness_startup_probes|k8s_liveness_readiness_startup_probes|k8s_horizontal_pod_autoscaling,k8s_liveness_readiness_startup_probes|k8s_liveness_readiness_startup_probes|k8s_horizontal_pod_autoscaling|k8s_debug_running_pod|k8s_debug_running_pod,k8s_liveness_readiness_startup_probes|k8s_liveness_readiness_startup_probes|k8s_horizontal_pod_autoscaling|k8s_debug_running_pod|k8s_debug_running_pod|k8s_liveness_readiness_startup_probes|k8s_debug_pods|k8s_liveness_readiness_startup_probes|k8s_debug_running_pod|k8s_liveness_readiness_startup_probes,1,OUT,k8s_liveness_readiness_startup_probes:1|k8s_debug_services:OUT,1,1,0,1.0,2,1,0.3333333333333333,2,0.6666666666666666,3,2575,644,126.43
top_k_openai_1024_128,5,10,True,text-embedding-3-small,1024,128,character,483,False,eval_021,A Service shows no ready backends after a rollout and the Pods report readiness probe failures. Which two documents should be used together?,multi,multi-document,kubernetes,k8s_liveness_readiness_startup_probes,k8s_debug_services,k8s_liveness_readiness_startup_probes|k8s_debug_services,k8s_liveness_readiness_startup_probes|k8s_liveness_readiness_startup_probes|k8s_horizontal_pod_autoscaling|k8s_debug_running_pod|k8s_debug_running_pod,k8s_liveness_readiness_startup_probes::0018|k8s_liveness_readiness_startup_probes::0019|k8s_horizontal_pod_autoscaling::0014|k8s_debug_running_pod::0018|k8s_debug_running_pod::0015,Configure Liveness Readiness and Startup Probes|Configure Liveness Readiness and Startup Probes|Horizontal Pod Autoscaling|Debug Running Pods|Debug Running Pods,0.842577|0.874504|0.886654|0.91342|0.925268,k8s_liveness_readiness_startup_probes,k8s_liveness_readiness_startup_probes|k8s_liveness_readiness_startup_probes|k8s_horizontal_pod_autoscaling,k8s_liveness_readiness_startup_probes|k8s_liveness_readiness_startup_probes|k8s_horizontal_pod_autoscaling|k8s_debug_running_pod|k8s_debug_running_pod,k8s_liveness_readiness_startup_probes|k8s_liveness_readiness_startup_probes|k8s_horizontal_pod_autoscaling|k8s_debug_running_pod|k8s_debug_running_pod|k8s_liveness_readiness_startup_probes|k8s_debug_pods|k8s_liveness_readiness_startup_probes|k8s_debug_running_pod|k8s_liveness_readiness_startup_probes,1,OUT,k8s_liveness_readiness_startup_probes:1|k8s_debug_services:OUT,1,1,0,1.0,3,2,0.4,2,0.4,5,4623,1156,126.43
top_k_openai_1024_128,10,10,True,text-embedding-3-small,1024,128,character,483,False,eval_021,A Service shows no ready backends after a rollout and the Pods report readiness probe failures. Which two documents should be used together?,multi,multi-document,kubernetes,k8s_liveness_readiness_startup_probes,k8s_debug_services,k8s_liveness_readiness_startup_probes|k8s_debug_services,k8s_liveness_readiness_startup_probes|k8s_liveness_readiness_startup_probes|k8s_horizontal_pod_autoscaling|k8s_debug_running_pod|k8s_debug_running_pod|k8s_liveness_readiness_startup_probes|k8s_debug_pods|k8s_liveness_readiness_startup_probes|k8s_debug_running_pod|k8s_liveness_readiness_startup_probes,k8s_liveness_readiness_startup_probes::0018|k8s_liveness_readiness_startup_probes::0019|k8s_horizontal_pod_autoscaling::0014|k8s_debug_running_pod::0018|k8s_debug_running_pod::0015|k8s_liveness_readiness_startup_probes::0013|k8s_debug_pods::0009|k8s_liveness_readiness_startup_probes::0017|k8s_debug_running_pod::0016|k8s_liveness_readiness_startup_probes::0000,Configure Liveness Readiness and Startup Probes|Configure Liveness Readiness and Startup Probes|Horizontal Pod Autoscaling|Debug Running Pods|Debug Running Pods|Configure Liveness Readiness and Startup Probes|Debug Pods|Configure Liveness Readiness and Startup Probes|Debug Running Pods|Configure Liveness Readiness and Startup Probes,0.842577|0.874504|0.886654|0.91342|0.925268|0.940279|0.940626|0.959876|0.970376|0.975003,k8s_liveness_readiness_startup_probes,k8s_liveness_readiness_startup_probes|k8s_liveness_readiness_startup_probes|k8s_horizontal_pod_autoscaling,k8s_liveness_readiness_startup_probes|k8s_liveness_readiness_startup_probes|k8s_horizontal_pod_autoscaling|k8s_debug_running_pod|k8s_debug_running_pod,k8s_liveness_readiness_startup_probes|k8s_liveness_readiness_startup_probes|k8s_horizontal_pod_autoscaling|k8s_debug_running_pod|k8s_debug_running_pod|k8s_liveness_readiness_startup_probes|k8s_debug_pods|k8s_liveness_readiness_startup_probes|k8s_debug_running_pod|k8s_liveness_readiness_startup_probes,1,OUT,k8s_liveness_readiness_startup_probes:1|k8s_debug_services:OUT,1,1,0,1.0,4,6,0.6,5,0.5,10,9660,2415,126.43
top_k_openai_1024_128,1,10,True,text-embedding-3-small,1024,128,character,483,False,eval_023,An ALB target is unhealthy and the Auto Scaling group is replacing instances. Which documents together explain the load balancer and replacement sides?,multi,multi-document,aws,aws_alb_troubleshooting,aws_ec2_autoscaling_health_checks,aws_alb_troubleshooting|aws_ec2_autoscaling_health_checks,aws_ec2_autoscaling_unhealthy_instances,aws_ec2_autoscaling_unhealthy_instances::0009,Troubleshoot unhealthy instances in Amazon EC2 Auto Scaling,0.791712,aws_ec2_autoscaling_unhealthy_instances,aws_ec2_autoscaling_unhealthy_instances|aws_ec2_autoscaling_health_checks|aws_ec2_autoscaling_health_checks,aws_ec2_autoscaling_unhealthy_instances|aws_ec2_autoscaling_health_checks|aws_ec2_autoscaling_health_checks|aws_ec2_autoscaling_health_checks|aws_alb_troubleshooting,aws_ec2_autoscaling_unhealthy_instances|aws_ec2_autoscaling_health_checks|aws_ec2_autoscaling_health_checks|aws_ec2_autoscaling_health_checks|aws_alb_troubleshooting|aws_ec2_autoscaling_health_checks|aws_ec2_autoscaling_unhealthy_instances|aws_ec2_autoscaling_unhealthy_instances|aws_alb_troubleshooting|aws_alb_troubleshooting,5,2,aws_alb_troubleshooting:5|aws_ec2_autoscaling_health_checks:2,0,0,0,0.5,1,0,0.0,1,1.0,1,1023,256,112.701
top_k_openai_1024_128,3,10,True,text-embedding-3-small,1024,128,character,483,False,eval_023,An ALB target is unhealthy and the Auto Scaling group is replacing instances. Which documents together explain the load balancer and replacement sides?,multi,multi-document,aws,aws_alb_troubleshooting,aws_ec2_autoscaling_health_checks,aws_alb_troubleshooting|aws_ec2_autoscaling_health_checks,aws_ec2_autoscaling_unhealthy_instances|aws_ec2_autoscaling_health_checks|aws_ec2_autoscaling_health_checks,aws_ec2_autoscaling_unhealthy_instances::0009|aws_ec2_autoscaling_health_checks::0009|aws_ec2_autoscaling_health_checks::0016,Troubleshoot unhealthy instances in Amazon EC2 Auto Scaling|About the health checks for your Auto Scaling group|About the health checks for your Auto Scaling group,0.791712|0.797878|0.819359,aws_ec2_autoscaling_unhealthy_instances,aws_ec2_autoscaling_unhealthy_instances|aws_ec2_autoscaling_health_checks|aws_ec2_autoscaling_health_checks,aws_ec2_autoscaling_unhealthy_instances|aws_ec2_autoscaling_health_checks|aws_ec2_autoscaling_health_checks|aws_ec2_autoscaling_health_checks|aws_alb_troubleshooting,aws_ec2_autoscaling_unhealthy_instances|aws_ec2_autoscaling_health_checks|aws_ec2_autoscaling_health_checks|aws_ec2_autoscaling_health_checks|aws_alb_troubleshooting|aws_ec2_autoscaling_health_checks|aws_ec2_autoscaling_unhealthy_instances|aws_ec2_autoscaling_unhealthy_instances|aws_alb_troubleshooting|aws_alb_troubleshooting,5,2,aws_alb_troubleshooting:5|aws_ec2_autoscaling_health_checks:2,1,1,0,0.5,2,1,0.3333333333333333,2,0.6666666666666666,3,3069,767,112.701
top_k_openai_1024_128,5,10,True,text-embedding-3-small,1024,128,character,483,False,eval_023,An ALB target is unhealthy and the Auto Scaling group is replacing instances. Which documents together explain the load balancer and replacement sides?,multi,multi-document,aws,aws_alb_troubleshooting,aws_ec2_autoscaling_health_checks,aws_alb_troubleshooting|aws_ec2_autoscaling_health_checks,aws_ec2_autoscaling_unhealthy_instances|aws_ec2_autoscaling_health_checks|aws_ec2_autoscaling_health_checks|aws_ec2_autoscaling_health_checks|aws_alb_troubleshooting,aws_ec2_autoscaling_unhealthy_instances::0009|aws_ec2_autoscaling_health_checks::0009|aws_ec2_autoscaling_health_checks::0016|aws_ec2_autoscaling_health_checks::0008|aws_alb_troubleshooting::0001,Troubleshoot unhealthy instances in Amazon EC2 Auto Scaling|About the health checks for your Auto Scaling group|About the health checks for your Auto Scaling group|About the health checks for your Auto Scaling group|Troubleshoot your Application Load Balancers,0.791712|0.797878|0.819359|0.831706|0.858611,aws_ec2_autoscaling_unhealthy_instances,aws_ec2_autoscaling_unhealthy_instances|aws_ec2_autoscaling_health_checks|aws_ec2_autoscaling_health_checks,aws_ec2_autoscaling_unhealthy_instances|aws_ec2_autoscaling_health_checks|aws_ec2_autoscaling_health_checks|aws_ec2_autoscaling_health_checks|aws_alb_troubleshooting,aws_ec2_autoscaling_unhealthy_instances|aws_ec2_autoscaling_health_checks|aws_ec2_autoscaling_health_checks|aws_ec2_autoscaling_health_checks|aws_alb_troubleshooting|aws_ec2_autoscaling_health_checks|aws_ec2_autoscaling_unhealthy_instances|aws_ec2_autoscaling_unhealthy_instances|aws_alb_troubleshooting|aws_alb_troubleshooting,5,2,aws_alb_troubleshooting:5|aws_ec2_autoscaling_health_checks:2,1,1,1,0.5,3,2,0.4,3,0.6,5,5117,1279,112.701
top_k_openai_1024_128,10,10,True,text-embedding-3-small,1024,128,character,483,False,eval_023,An ALB target is unhealthy and the Auto Scaling group is replacing instances. Which documents together explain the load balancer and replacement sides?,multi,multi-document,aws,aws_alb_troubleshooting,aws_ec2_autoscaling_health_checks,aws_alb_troubleshooting|aws_ec2_autoscaling_health_checks,aws_ec2_autoscaling_unhealthy_instances|aws_ec2_autoscaling_health_checks|aws_ec2_autoscaling_health_checks|aws_ec2_autoscaling_health_checks|aws_alb_troubleshooting|aws_ec2_autoscaling_health_checks|aws_ec2_autoscaling_unhealthy_instances|aws_ec2_autoscaling_unhealthy_instances|aws_alb_troubleshooting|aws_alb_troubleshooting,aws_ec2_autoscaling_unhealthy_instances::0009|aws_ec2_autoscaling_health_checks::0009|aws_ec2_autoscaling_health_checks::0016|aws_ec2_autoscaling_health_checks::0008|aws_alb_troubleshooting::0001|aws_ec2_autoscaling_health_checks::0013|aws_ec2_autoscaling_unhealthy_instances::0010|aws_ec2_autoscaling_unhealthy_instances::0008|aws_alb_troubleshooting::0036|aws_alb_troubleshooting::0000,Troubleshoot unhealthy instances in Amazon EC2 Auto Scaling|About the health checks for your Auto Scaling group|About the health checks for your Auto Scaling group|About the health checks for your Auto Scaling group|Troubleshoot your Application Load Balancers|About the health checks for your Auto Scaling group|Troubleshoot unhealthy instances in Amazon EC2 Auto Scaling|Troubleshoot unhealthy instances in Amazon EC2 Auto Scaling|Troubleshoot your Application Load Balancers|Troubleshoot your Application Load Balancers,0.791712|0.797878|0.819359|0.831706|0.858611|0.859501|0.868468|0.872026|0.888138|0.906124,aws_ec2_autoscaling_unhealthy_instances,aws_ec2_autoscaling_unhealthy_instances|aws_ec2_autoscaling_health_checks|aws_ec2_autoscaling_health_checks,aws_ec2_autoscaling_unhealthy_instances|aws_ec2_autoscaling_health_checks|aws_ec2_autoscaling_health_checks|aws_ec2_autoscaling_health_checks|aws_alb_troubleshooting,aws_ec2_autoscaling_unhealthy_instances|aws_ec2_autoscaling_health_checks|aws_ec2_autoscaling_health_checks|aws_ec2_autoscaling_health_checks|aws_alb_troubleshooting|aws_ec2_autoscaling_health_checks|aws_ec2_autoscaling_unhealthy_instances|aws_ec2_autoscaling_unhealthy_instances|aws_alb_troubleshooting|aws_alb_troubleshooting,5,2,aws_alb_troubleshooting:5|aws_ec2_autoscaling_health_checks:2,1,1,1,0.5,3,7,0.7,4,0.4,10,10237,2559,112.701
top_k_openai_1024_128,1,10,True,text-embedding-3-small,1024,128,character,483,False,eval_024,An RDS connection issue may be caused by network reachability rather than database state. Which documents should be paired?,multi,multi-document,aws,aws_rds_troubleshooting,aws_vpc_reachability_analyzer,aws_rds_troubleshooting|aws_vpc_reachability_analyzer,aws_rds_troubleshooting,aws_rds_troubleshooting::0019,Troubleshooting for Amazon RDS,0.920661,aws_rds_troubleshooting,aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting,aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting,aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting,1,OUT,aws_rds_troubleshooting:1|aws_vpc_reachability_analyzer:OUT,1,1,0,1.0,1,0,0.0,1,1.0,1,1024,256,113.436
top_k_openai_1024_128,3,10,True,text-embedding-3-small,1024,128,character,483,False,eval_024,An RDS connection issue may be caused by network reachability rather than database state. Which documents should be paired?,multi,multi-document,aws,aws_rds_troubleshooting,aws_vpc_reachability_analyzer,aws_rds_troubleshooting|aws_vpc_reachability_analyzer,aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting,aws_rds_troubleshooting::0019|aws_rds_troubleshooting::0000|aws_rds_troubleshooting::0001,Troubleshooting for Amazon RDS|Troubleshooting for Amazon RDS|Troubleshooting for Amazon RDS,0.920661|0.927606|0.931633,aws_rds_troubleshooting,aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting,aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting,aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting,1,OUT,aws_rds_troubleshooting:1|aws_vpc_reachability_analyzer:OUT,1,1,0,1.0,1,2,0.6666666666666666,3,1.0,3,3072,768,113.436
top_k_openai_1024_128,5,10,True,text-embedding-3-small,1024,128,character,483,False,eval_024,An RDS connection issue may be caused by network reachability rather than database state. Which documents should be paired?,multi,multi-document,aws,aws_rds_troubleshooting,aws_vpc_reachability_analyzer,aws_rds_troubleshooting|aws_vpc_reachability_analyzer,aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting,aws_rds_troubleshooting::0019|aws_rds_troubleshooting::0000|aws_rds_troubleshooting::0001|aws_rds_troubleshooting::0053|aws_rds_troubleshooting::0016,Troubleshooting for Amazon RDS|Troubleshooting for Amazon RDS|Troubleshooting for Amazon RDS|Troubleshooting for Amazon RDS|Troubleshooting for Amazon RDS,0.920661|0.927606|0.931633|1.031353|1.040449,aws_rds_troubleshooting,aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting,aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting,aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting,1,OUT,aws_rds_troubleshooting:1|aws_vpc_reachability_analyzer:OUT,1,1,0,1.0,1,4,0.8,5,1.0,5,5120,1280,113.436
top_k_openai_1024_128,10,10,True,text-embedding-3-small,1024,128,character,483,False,eval_024,An RDS connection issue may be caused by network reachability rather than database state. Which documents should be paired?,multi,multi-document,aws,aws_rds_troubleshooting,aws_vpc_reachability_analyzer,aws_rds_troubleshooting|aws_vpc_reachability_analyzer,aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting,aws_rds_troubleshooting::0019|aws_rds_troubleshooting::0000|aws_rds_troubleshooting::0001|aws_rds_troubleshooting::0053|aws_rds_troubleshooting::0016|aws_rds_troubleshooting::0045|aws_rds_troubleshooting::0059|aws_rds_troubleshooting::0014|aws_rds_troubleshooting::0015|aws_rds_troubleshooting::0036,Troubleshooting for Amazon RDS|Troubleshooting for Amazon RDS|Troubleshooting for Amazon RDS|Troubleshooting for Amazon RDS|Troubleshooting for Amazon RDS|Troubleshooting for Amazon RDS|Troubleshooting for Amazon RDS|Troubleshooting for Amazon RDS|Troubleshooting for Amazon RDS|Troubleshooting for Amazon RDS,0.920661|0.927606|0.931633|1.031353|1.040449|1.063135|1.074367|1.086611|1.10313|1.10361,aws_rds_troubleshooting,aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting,aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting,aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting|aws_rds_troubleshooting,1,OUT,aws_rds_troubleshooting:1|aws_vpc_reachability_analyzer:OUT,1,1,0,1.0,1,9,0.9,10,1.0,10,10240,2560,113.436
top_k_openai_1024_128,1,10,True,text-embedding-3-small,1024,128,character,483,False,eval_027,Should application feature flags be stored in a Secret just because they affect runtime behavior?,single,discrimination,kubernetes,k8s_configmaps,,k8s_configmaps,k8s_secrets,k8s_secrets::0000,Secrets,1.015603,k8s_secrets,k8s_secrets|k8s_secrets|k8s_secrets,k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets,k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets,OUT,,k8s_configmaps:OUT,0,0,0,0.0,1,0,0.0,1,1.0,1,1024,256,134.677
top_k_openai_1024_128,3,10,True,text-embedding-3-small,1024,128,character,483,False,eval_027,Should application feature flags be stored in a Secret just because they affect runtime behavior?,single,discrimination,kubernetes,k8s_configmaps,,k8s_configmaps,k8s_secrets|k8s_secrets|k8s_secrets,k8s_secrets::0000|k8s_secrets::0004|k8s_secrets::0006,Secrets|Secrets|Secrets,1.015603|1.036702|1.04057,k8s_secrets,k8s_secrets|k8s_secrets|k8s_secrets,k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets,k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets,OUT,,k8s_configmaps:OUT,0,0,0,0.0,1,2,0.6666666666666666,3,1.0,3,3072,768,134.677
top_k_openai_1024_128,5,10,True,text-embedding-3-small,1024,128,character,483,False,eval_027,Should application feature flags be stored in a Secret just because they affect runtime behavior?,single,discrimination,kubernetes,k8s_configmaps,,k8s_configmaps,k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets,k8s_secrets::0000|k8s_secrets::0004|k8s_secrets::0006|k8s_secrets::0003|k8s_secrets::0035,Secrets|Secrets|Secrets|Secrets|Secrets,1.015603|1.036702|1.04057|1.05261|1.054816,k8s_secrets,k8s_secrets|k8s_secrets|k8s_secrets,k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets,k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets,OUT,,k8s_configmaps:OUT,0,0,0,0.0,1,4,0.8,5,1.0,5,5118,1280,134.677
top_k_openai_1024_128,10,10,True,text-embedding-3-small,1024,128,character,483,False,eval_027,Should application feature flags be stored in a Secret just because they affect runtime behavior?,single,discrimination,kubernetes,k8s_configmaps,,k8s_configmaps,k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets,k8s_secrets::0000|k8s_secrets::0004|k8s_secrets::0006|k8s_secrets::0003|k8s_secrets::0035|k8s_secrets::0002|k8s_secrets::0029|k8s_secrets::0034|k8s_secrets::0001|k8s_secrets::0028,Secrets|Secrets|Secrets|Secrets|Secrets|Secrets|Secrets|Secrets|Secrets|Secrets,1.015603|1.036702|1.04057|1.05261|1.054816|1.092159|1.123144|1.131815|1.133779|1.138225,k8s_secrets,k8s_secrets|k8s_secrets|k8s_secrets,k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets,k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets|k8s_secrets,OUT,,k8s_configmaps:OUT,0,0,0,0.0,1,9,0.9,10,1.0,10,10237,2559,134.677
